video_path,action,species,parent_class
video\animalkingdom\PWQJMNPO.mp4,Walking,Hyena,mammal
video\animalkingdom\PXMMUEBY.mp4,Walking,Fox,mammal
video\animalkingdom\PXZENNJC.mp4,Attending,Chimpanzee,mammal
video\animalkingdom\PYDAKRAC.mp4,Running,White Nosed Coati,mammal
video\animalkingdom\PYJOVRAC.mp4,Sensing,Jaguarundi Cat,mammal
video\animalkingdom\PZNOHXGD.mp4,Running,Horse,mammal
video\animalkingdom\QAAVHTEK.mp4,Sensing,Gibbon,mammal
video\animalkingdom\QAHQCHGA.mp4,Attending,Meerkat,mammal
video\animalkingdom\QALVSNXN.mp4,Keeping still,Sea Otter,mammal
video\animalkingdom\QAQUUXGD.mp4,Running,Horse,mammal
video\animalkingdom\QARHHEBY.mp4,Jumping,Fox,mammal
video\animalkingdom\QAXWTUDX.mp4,Walking,Zebra,mammal
video\animalkingdom\QBDJVRAC.mp4,Keeping still,Agouti,mammal
video\animalkingdom\QCAEVPIF.mp4,Attending,Grizzly Bear,mammal
video\animalkingdom\QCXQVFGA.mp4,Walking,Caribou,mammal
video\animalkingdom\QDESMRAC.mp4,Sensing,Capuchin Monkey,mammal
video\animalkingdom\QDHDOTEK.mp4,Walking,Malayan Tapir,mammal
video\animalkingdom\QDLEGNPL.mp4,Walking,Chimpanzee,mammal
video\animalkingdom\QEIVEUDX.mp4,Walking,Elephant,mammal
video\animalkingdom\QELNMVYU.mp4,Attending,Leopard,mammal
video\animalkingdom\QESPGDPR.mp4,Walking,Cougar,mammal
video\animalkingdom\QFDGSVYU.mp4,Walking,Leopard,mammal
video\animalkingdom\QFEZTLQI.mp4,Attending,Barking Deer,mammal
video\animalkingdom\QFPOKNPL.mp4,Keeping still,Squirrel,mammal
video\animalkingdom\QFTPBKEW.mp4,Walking,Goat,mammal
video\animalkingdom\QGEJIRAC.mp4,Walking,Jaguarundi Cat,mammal
video\animalkingdom\QITKRXGD.mp4,Running,Horse,mammal
video\animalkingdom\QJLKWUDX.mp4,Walking,African Oryx,mammal
video\animalkingdom\QKGRQXGD.mp4,Running,Horse,mammal
video\animalkingdom\QKHRSBQT.mp4,Sensing,Colugo,mammal
video\animalkingdom\QKPIAXGD.mp4,Walking,Horse,mammal
video\animalkingdom\QKQWHPIF.mp4,Walking,Polar Bear,mammal
video\animalkingdom\QKVPFSMJ.mp4,Walking,Elephant,mammal
video\animalkingdom\QKYHRTHG.mp4,Attending,Campbells Monkey,mammal
video\animalkingdom\QLPKUWZF.mp4,Jumping,Bighorn Sheep,mammal
video\animalkingdom\QLUYHRAC.mp4,Walking,Capuchin Monkey,mammal
video\animalkingdom\QLZLPVMP.mp4,Eating,Coyote,mammal
video\animalkingdom\QMXOUTEK.mp4,Attending,Red-Ruffed Lemur,mammal
video\animalkingdom\QNFPPBME.mp4,Running,Horse,mammal
video\animalkingdom\QNIZFUDX.mp4,Walking,Cheetah,mammal
video\animalkingdom\QNZCVUDX.mp4,Walking,Leopard,mammal
video\animalkingdom\QOPQIVMP.mp4,Sensing,Bison,mammal
video\animalkingdom\QOYYQXGD.mp4,Sensing,Horse,mammal
video\animalkingdom\QPJKLQCN.mp4,Walking,Ibex,mammal
video\animalkingdom\QPOBECEI.mp4,Running,Chimpanzee,mammal
video\animalkingdom\QQENADSN.mp4,Jumping,Jaculus Jaculus,mammal
video\animalkingdom\QQGNTNJC.mp4,Attending,Chimpanzee,mammal
video\animalkingdom\QQLBSTEK.mp4,Walking,Sri Lankan Leopard,mammal
video\animalkingdom\QQZQVVYU.mp4,Attending,Leopard,mammal
video\animalkingdom\QRQOZFFP.mp4,Walking,Maroon Macaque,mammal
video\animalkingdom\QTSUUFGA.mp4,Running,Wildebeest,mammal
video\animalkingdom\QTXPJFGA.mp4,Eating,Wildebeest,mammal
video\animalkingdom\QUNGOFJG.mp4,Walking,Sumatran Serow,mammal
video\animalkingdom\QVDBKUDX.mp4,Sensing,Ibex,mammal
video\animalkingdom\QVFNHXGD.mp4,Walking,Horse,mammal
video\animalkingdom\QWFAKXGD.mp4,Eating,Kangaroo Young,mammal
video\animalkingdom\QWVRQXGD.mp4,Eating,Horse,mammal
video\animalkingdom\QXMGAHGA.mp4,Attending,Meerkat,mammal
video\animalkingdom\QXVMVUDX.mp4,Walking,Elephant,mammal
video\animalkingdom\QXXMJKEW.mp4,Sensing,Giraffe,mammal
video\animalkingdom\QYAQOIMN.mp4,Running,Yellow-Throated Martens,mammal
video\animalkingdom\QZFWCXGD.mp4,Eating,Horse,mammal
video\animalkingdom\QZOPUUDX.mp4,Walking,Cheetah,mammal
video\animalkingdom\RAFWEEBY.mp4,Walking,Fox,mammal
video\animalkingdom\RBPVFTCN.mp4,Eating,Horse Young,mammal
video\animalkingdom\RBSUEBQT.mp4,Jumping,Raffles Banded Langur,mammal
video\animalkingdom\RBZZJXGD.mp4,Jumping,Kangaroo,mammal
video\animalkingdom\RCEDZRAC.mp4,Walking,Jaguarundi Cat,mammal
video\animalkingdom\RCRWQDSN.mp4,Attending,Markhor Goat,mammal
video\animalkingdom\RCWNYRAC.mp4,Walking,Coyote,mammal
video\animalkingdom\RDKFYEBY.mp4,Jumping,Fox,mammal
video\animalkingdom\RDMDLXGD.mp4,Eating,Kangaroo Young,mammal
video\animalkingdom\RDQNPVYU.mp4,Keeping still,Leopard,mammal
video\animalkingdom\RGFLQBQT.mp4,Eating,Raffles Banded Langur,mammal
video\animalkingdom\RGPBZRAC.mp4,Running,Jaguarundi Cat,mammal
video\animalkingdom\RGVNRXGD.mp4,Walking,Echina,mammal
video\animalkingdom\RIJOBXGD.mp4,Keeping still,Mountain Pygmy Possum,mammal
video\animalkingdom\RJALNXGD.mp4,Running,Dog,mammal
video\animalkingdom\RJVCNRAC.mp4,Walking,Capuchin Monkey,mammal
video\animalkingdom\RKOTNQCN.mp4,Walking,Ibex,mammal
video\animalkingdom\RLFGTEZZ.mp4,Walking,Spotted Deer,mammal
video\animalkingdom\RLNXBXGD.mp4,Walking,Horse,mammal
video\animalkingdom\RLSGXNPL.mp4,Keeping still,Squirrel,mammal
video\animalkingdom\RLSZUKEW.mp4,Running,Pika,mammal
video\animalkingdom\RLUONTHG.mp4,Keeping still,Red River Hog,mammal
video\animalkingdom\RMDLHXGD.mp4,Eating,Kangaroo,mammal
video\animalkingdom\RNPAHFFP.mp4,Eating,Otter,mammal
video\animalkingdom\ROVAOBQT.mp4,Eating,Raffles Banded Langur,mammal
video\animalkingdom\RPAJSBQT.mp4,Jumping,Raffles Banded Langur,mammal
video\animalkingdom\RPGXNFFP.mp4,Sensing,Maroon Macaque,mammal
video\animalkingdom\RPLFKNBD.mp4,Keeping still,Elephant,mammal
video\animalkingdom\RPTWVAMC.mp4,Eating,Lion,mammal
video\animalkingdom\RPVMBNPO.mp4,Keeping still,Hyena,mammal
video\animalkingdom\RQHFAHGA.mp4,Attending,Meerkat,mammal
video\animalkingdom\RQXAWFGA.mp4,Running,Wildebeest,mammal
video\animalkingdom\RRDRNRAC.mp4,Eating,Capuchin Monkey,mammal
video\animalkingdom\RRMNMXGD.mp4,Eating,Horse,mammal
video\animalkingdom\RRSUOXGD.mp4,Eating,Kangaroo,mammal
video\animalkingdom\RSAHUBME.mp4,Walking,Horse,mammal
video\animalkingdom\RSHHDXGD.mp4,Eating,Kangaroo,mammal
video\animalkingdom\RSNDRXGD.mp4,Attending,Horse,mammal
video\animalkingdom\RSNNETEK.mp4,Sensing,Sri Lankan Leopard,mammal
video\animalkingdom\RTCDLBQT.mp4,Jumping,Raffles Banded Langur,mammal
video\animalkingdom\RTEMEBQT.mp4,Sensing,Raffles Banded Langur,mammal
video\animalkingdom\RTHHRXGD.mp4,Running,Horse,mammal
video\animalkingdom\RTTMMBQT.mp4,Jumping,Plantain Squirrel,mammal
video\animalkingdom\RVFUTBQT.mp4,Jumping,Raffles Banded Langur,mammal
video\animalkingdom\RVHTPZON.mp4,Walking,Elephant,mammal
video\animalkingdom\RXIYDMHZ.mp4,Walking,Horse Young,mammal
video\animalkingdom\RYRVNXGD.mp4,Running,Horse,mammal
video\animalkingdom\RYTNBFFP.mp4,Eating,Otter,mammal
video\animalkingdom\RYYHWDSN.mp4,Walking,Markhor Goat,mammal
video\animalkingdom\RZCMTNPL.mp4,Walking,Squirrel,mammal
video\animalkingdom\SATLKKBT.mp4,Eating,Smooth-Coated Otter,mammal
video\animalkingdom\SBEZABQT.mp4,Sensing,Raffles Banded Langur,mammal
video\animalkingdom\SBGJWNJC.mp4,Walking,Elephant,mammal
video\animalkingdom\SBJJCRAC.mp4,Sensing,Coyote,mammal
video\animalkingdom\SBYESEZZ.mp4,Walking,Nilgai,mammal
video\animalkingdom\SCGCMBQT.mp4,Sensing,Raffles Banded Langur,mammal
video\animalkingdom\SCOZRXGD.mp4,Walking,Horse,mammal
video\animalkingdom\SDCUPTEK.mp4,Eating,Two-Toed Sloth,mammal
video\animalkingdom\SDFKMEBY.mp4,Eating,Fox,mammal
video\animalkingdom\SEAMDXGD.mp4,Jumping,Kangaroo,mammal
video\animalkingdom\SEOXWUDX.mp4,Walking,Cheetah,mammal
video\animalkingdom\SEVEJFGA.mp4,Walking,Elephant,mammal
video\animalkingdom\SFIQTXGD.mp4,Jumping,Kangaroo,mammal
video\animalkingdom\SFLYKXGD.mp4,Walking,Horse,mammal
video\animalkingdom\SFSRCXGD.mp4,Running,Dog,mammal
video\animalkingdom\SFUWLXGD.mp4,Keeping still,Kangaroo,mammal
video\animalkingdom\SGAWVRAC.mp4,Running,White Nosed Coati,mammal
video\animalkingdom\SHBTTVYU.mp4,Attending,Leopard,mammal
video\animalkingdom\SHELYVMS.mp4,Eating,Greater Mouse Deer,mammal
video\animalkingdom\SJDUEBME.mp4,Running,Horse,mammal
video\animalkingdom\SJNLCKEW.mp4,Keeping still,Pika,mammal
video\animalkingdom\SKNBJUDX.mp4,Walking,Elephant,mammal
video\animalkingdom\SKUAIXGD.mp4,Running,Horse,mammal
video\animalkingdom\SLEHQRAC.mp4,Walking,Tamandua,mammal
video\animalkingdom\SLNOPXGD.mp4,Running,Horse,mammal
video\animalkingdom\SMKAJXGD.mp4,Walking,Horse,mammal
video\animalkingdom\SMLRJXGD.mp4,Keeping still,Dog,mammal
video\animalkingdom\SMXLGRLL.mp4,Eating,Mouse,mammal
video\animalkingdom\SMYMRXDO.mp4,Running,Lion,mammal
video\animalkingdom\SNQLNTEK.mp4,Attending,Meerkat,mammal
video\animalkingdom\SOAWNVYU.mp4,Walking,Leopard,mammal
video\animalkingdom\SOFPPBQT.mp4,Running,Plantain Squirrel,mammal
video\animalkingdom\SQBJFXGD.mp4,Running,Mountain Pygmy Possum,mammal
video\animalkingdom\SQIWIBME.mp4,Sensing,Horse,mammal
video\animalkingdom\SQUDPXGD.mp4,Running,Horse,mammal
video\animalkingdom\SQZNJHGA.mp4,Attending,Giraffe,mammal
video\animalkingdom\SRVYHKEW.mp4,Sensing,Goat,mammal
video\animalkingdom\SRWTMNPL.mp4,Keeping still,Chimpanzee,mammal
video\animalkingdom\SSDRFEZZ.mp4,Walking,Civet Cat,mammal
video\animalkingdom\SSOVRFFP.mp4,Keeping still,Maroon Macaque,mammal
video\animalkingdom\SSWBYNPO.mp4,Walking,Lion,mammal
video\animalkingdom\SSZDRNPL.mp4,Walking,Grey Langur,mammal
video\animalkingdom\SVDNTFFP.mp4,Keeping still,Maroon Macaque,mammal
video\animalkingdom\SVIOCXGD.mp4,Attending,Kangaroo,mammal
video\animalkingdom\SWFHVBQT.mp4,Jumping,Plantain Squirrel,mammal
video\animalkingdom\SWNMEEUL.mp4,Keeping still,Leopard,mammal
video\animalkingdom\SXIRHFJG.mp4,Walking,Gaur,mammal
video\animalkingdom\SXYZOPIF.mp4,Sensing,Polar Bear,mammal
video\animalkingdom\SYJKEBQT.mp4,Attending,Raffles Banded Langur,mammal
video\animalkingdom\SYNHLDSN.mp4,Jumping,Jaculus Jaculus,mammal
video\animalkingdom\SZJBMXGD.mp4,Running,Horse,mammal
video\animalkingdom\SZZNBRAC.mp4,Keeping still,Agouti,mammal
video\animalkingdom\TAUEYSMJ.mp4,Walking,Elephant,mammal
video\animalkingdom\TAYQNAMC.mp4,Jumping,Lion Young,mammal
video\animalkingdom\TBRGPBQT.mp4,Eating,Raffles Banded Langur,mammal
video\animalkingdom\TDFQQVMP.mp4,Sensing,Beaver,mammal
video\animalkingdom\TDRFKDPR.mp4,Walking,Coyote,mammal
video\animalkingdom\TDRKZBME.mp4,Walking,Horse,mammal
video\animalkingdom\TDTRXTEK.mp4,Walking,Sunbear,mammal
video\animalkingdom\TEAEVKEW.mp4,Eating,Rabbit,mammal
video\animalkingdom\TECSOXGD.mp4,Running,Horse,mammal
video\animalkingdom\TEQOPXGD.mp4,Running,Horse,mammal
video\animalkingdom\TEZHSBQT.mp4,Attending,Raffles Banded Langur,mammal
video\animalkingdom\TGCWAGCS.mp4,Sensing,Leopard,mammal
video\animalkingdom\TIQWILQI.mp4,Sensing,Barking Deer,mammal
video\animalkingdom\TJHQREQQ.mp4,Walking,Leopard,mammal
video\animalkingdom\TJXSVVYU.mp4,Sensing,Leopard,mammal
video\animalkingdom\TLFNEGCS.mp4,Attending,Elephant,mammal
video\animalkingdom\TLHREXGD.mp4,Running,Horse,mammal
video\animalkingdom\TLKZQCEI.mp4,Eating,Chimpanzee,mammal
video\animalkingdom\TMLYPEBY.mp4,Sensing,Fox,mammal
video\animalkingdom\TMTRUXGD.mp4,Eating,Horse,mammal
video\animalkingdom\TNQPRNPL.mp4,Sensing,Squirrel,mammal
video\animalkingdom\TOHQUFJG.mp4,Attending,Sambar Deer,mammal
video\animalkingdom\TOTDUUDX.mp4,Walking,Cheetah,mammal
video\animalkingdom\TOUYKXGD.mp4,Eating,Kangaroo,mammal
video\animalkingdom\TOYKCRAC.mp4,Walking,Capuchin Monkey,mammal
video\animalkingdom\TPXYDXGD.mp4,Sensing,Kangaroo,mammal
video\animalkingdom\TQBJBWBC.mp4,Running,Mongoose,mammal
video\animalkingdom\TQMAIUDX.mp4,Walking,Leopard,mammal
video\animalkingdom\TQOVJTHG.mp4,Sensing,Campbells Monkey,mammal
video\animalkingdom\TQVMIXGD.mp4,Walking,Horse,mammal
video\animalkingdom\TQZLNKEW.mp4,Eating,Giraffe,mammal
video\animalkingdom\TROMEXGD.mp4,Jumping,Rabbit,mammal
video\animalkingdom\TRWGVGCS.mp4,Running,Elephant,mammal
video\animalkingdom\TSDFHTCN.mp4,Eating,Horse Young,mammal
video\animalkingdom\TSDZSVYU.mp4,Jumping,Leopard,mammal
video\animalkingdom\TTOEWXGD.mp4,Walking,Wombat,mammal
video\animalkingdom\TUDZXBQT.mp4,Sensing,Raffles Banded Langur,mammal
video\animalkingdom\TUKWZXGD.mp4,Jumping,Kangaroo,mammal
video\animalkingdom\TUWTZNSU.mp4,Walking,Hyena,mammal
video\animalkingdom\TVQAXWBC.mp4,Running,Mongoose,mammal
video\animalkingdom\TWBUBBQT.mp4,Eating,Greater Mouse Deer,mammal
video\animalkingdom\TWZUFBME.mp4,Walking,Horse,mammal
video\animalkingdom\TXYRIVMS.mp4,Eating,Greater Mouse Deer,mammal
video\animalkingdom\TYBNJSMJ.mp4,Walking,Marshbuck,mammal
video\animalkingdom\TYLDUUDX.mp4,Walking,Leopard,mammal
video\animalkingdom\TYTXFBQT.mp4,Running,Raffles Banded Langur,mammal
video\animalkingdom\UAAMXDPR.mp4,Walking,Cougar,mammal
video\animalkingdom\UAARUGCS.mp4,Running,Elephant,mammal
video\animalkingdom\UAVAIXGD.mp4,Running,Horse,mammal
video\animalkingdom\UBWOETHG.mp4,Walking,Giant Forest Hog,mammal
video\animalkingdom\UCEJCNBD.mp4,Walking,Stump-Tailed Macaque,mammal
video\animalkingdom\UCKOARAC.mp4,Walking,Jaguarundi Cat,mammal
video\animalkingdom\UEDNIAMC.mp4,Walking,Lion,mammal
video\animalkingdom\UEUQLDSN.mp4,Walking,Cheetah,mammal
video\animalkingdom\UFVKXFFP.mp4,Eating,Maroon Macaque,mammal
video\animalkingdom\UGXUWXGD.mp4,Attending,Horse,mammal
video\animalkingdom\UHYALUDX.mp4,Walking,Elephant,mammal
video\animalkingdom\UINTNEBY.mp4,Walking,Fox,mammal
video\animalkingdom\UISTSXGD.mp4,Jumping,Kangaroo,mammal
video\animalkingdom\UISXXGCS.mp4,Walking,Leopard,mammal
video\animalkingdom\UIXKNTEK.mp4,Walking,Malayan Tapir,mammal
video\animalkingdom\UJKVXRAC.mp4,Running,White Nosed Coati,mammal
video\animalkingdom\UJNRNUDX.mp4,Walking,Elephant,mammal
video\animalkingdom\UKNUWRAC.mp4,Running,White Nosed Coati,mammal
video\animalkingdom\ULXRQFFP.mp4,Eating,Maroon Macaque,mammal
video\animalkingdom\UMPBYBQT.mp4,Eating,Greater Mouse Deer,mammal
video\animalkingdom\UNCZLXGD.mp4,Eating,Horse,mammal
video\animalkingdom\UNOMEVMP.mp4,Walking,Moose,mammal
video\animalkingdom\UNZDCVYU.mp4,Walking,Leopard,mammal
video\animalkingdom\UOGSDXGD.mp4,Jumping,Kangaroo,mammal
video\animalkingdom\UOUAKEBY.mp4,Keeping still,Fox,mammal
video\animalkingdom\UQBGXAMC.mp4,Walking,Lion Young,mammal
video\animalkingdom\URFJQDPR.mp4,Walking,Ocelot,mammal
video\animalkingdom\URHBCBQT.mp4,Keeping still,Raffles Banded Langur,mammal
video\animalkingdom\URVFZCEI.mp4,Eating,Chimpanzee,mammal
video\animalkingdom\URYQZFGA.mp4,Walking,Caribou,mammal
video\animalkingdom\USBCEAMC.mp4,Walking,Lion Young,mammal
video\animalkingdom\USORNTCN.mp4,Walking,Horse Young,mammal
video\animalkingdom\USUIPVMW.mp4,Walking,Mouse,mammal
video\animalkingdom\USVYLTEK.mp4,Walking,Boar,mammal
video\animalkingdom\UTPOPBME.mp4,Eating,Horse,mammal
video\animalkingdom\UTQKOTHG.mp4,Walking,African Golden Cat,mammal
video\animalkingdom\UTSETVMP.mp4,Sensing,Fox,mammal
video\animalkingdom\UUJLRUPH.mp4,Sensing,Squirrel,mammal
video\animalkingdom\UVDADNPL.mp4,Jumping,Squirrel,mammal
video\animalkingdom\UVXXANPL.mp4,Sensing,Grey Langur,mammal
video\animalkingdom\UXMDTUDX.mp4,Walking,Elephant,mammal
video\animalkingdom\UXNFAXGD.mp4,Eating,Dog,mammal
video\animalkingdom\UYFARXDO.mp4,Running,Giraffe,mammal
video\animalkingdom\UZAUDBQT.mp4,Eating,Plantain Squirrel,mammal
video\animalkingdom\UZGSYAEY.mp4,Attending,Camel,mammal
video\animalkingdom\UZTFSTEK.mp4,Walking,Red-Ruffed Lemur,mammal
video\animalkingdom\VAWMAXGD.mp4,Running,Horse,mammal
video\animalkingdom\VAXEMBQT.mp4,Eating,Plantain Squirrel,mammal
video\animalkingdom\VAZMATEK.mp4,Attending,Colugo,mammal
video\animalkingdom\VBDQBTHG.mp4,Sensing,Campbells Monkey,mammal
video\animalkingdom\VBOQPBQT.mp4,Sensing,Raffles Banded Langur,mammal
video\animalkingdom\VCPGFDSN.mp4,Jumping,Jaculus Jaculus,mammal
video\animalkingdom\VEUJRRAC.mp4,Eating,Capuchin Monkey,mammal
video\animalkingdom\VFIJYUDX.mp4,Walking,Elephant,mammal
video\animalkingdom\VFMHHBQT.mp4,Walking,Lesser Mousedeer,mammal
video\animalkingdom\VFYLFIMN.mp4,Walking,Asiatic Golden Cat,mammal
video\animalkingdom\VGALMFGA.mp4,Running,Wild Dog,mammal
video\animalkingdom\VGILMXGD.mp4,Walking,Horse,mammal
video\animalkingdom\VHJQPUDX.mp4,Walking,Elephant,mammal
video\animalkingdom\VHSVBMHZ.mp4,Eating,Horse Young,mammal
video\animalkingdom\VIBLSVMP.mp4,Keeping still,Deer,mammal
video\animalkingdom\VILYPFFP.mp4,Walking,Maroon Macaque,mammal
video\animalkingdom\VINJRFGA.mp4,Walking,Polar Bear,mammal
video\animalkingdom\VISBAIMN.mp4,Walking,Bearded Pig,mammal
video\animalkingdom\VIXWZXGD.mp4,Running,Horse,mammal
video\animalkingdom\VKBYQTCN.mp4,Eating,Horse Young,mammal
video\animalkingdom\VKIQRXGD.mp4,Walking,Horse,mammal
video\animalkingdom\VKWTNGCS.mp4,Running,Elephant,mammal
video\animalkingdom\VMTACXGD.mp4,Walking,Echina,mammal
video\animalkingdom\VNBTKNPL.mp4,Sensing,Squirrel,mammal
video\animalkingdom\VNHYSXGD.mp4,Running,Horse,mammal
video\animalkingdom\VNVJRBQT.mp4,Sensing,Raffles Banded Langur,mammal
video\animalkingdom\VOCEPBQT.mp4,Keeping still,Raffles Banded Langur,mammal
video\animalkingdom\VOGOEXGD.mp4,Eating,Horse,mammal
video\animalkingdom\VOYATBQT.mp4,Jumping,Raffles Banded Langur,mammal
video\animalkingdom\VPHGQVMP.mp4,Eating,Bison,mammal
video\animalkingdom\VPHJJNPO.mp4,Attending,Lion,mammal
video\animalkingdom\VPSUEUDX.mp4,Walking,Leopard,mammal
video\animalkingdom\VRANOBQT.mp4,Eating,Greater Mouse Deer,mammal
video\animalkingdom\VREFBTHG.mp4,Walking,Yellow-Backed Duiker,mammal
video\animalkingdom\VRXTWTHG.mp4,Walking,Red River Hog,mammal
video\animalkingdom\VSGNZXGD.mp4,Walking,Horse,mammal
video\animalkingdom\VSMYFUDX.mp4,Walking,Cheetah,mammal
video\animalkingdom\VTAEYRAC.mp4,Sensing,Capuchin Monkey,mammal
video\animalkingdom\VTVPENBD.mp4,Keeping still,Malayan Porcupine,mammal
video\animalkingdom\VUJUSRAC.mp4,Jumping,Coyote,mammal
video\animalkingdom\VULEBNPL.mp4,Walking,Grey Langur,mammal
video\animalkingdom\VURVXXGD.mp4,Running,Horse,mammal
video\animalkingdom\VVESKXGD.mp4,Keeping still,Kangaroo,mammal
video\animalkingdom\VVNPWTEK.mp4,Attending,White Tiger,mammal
video\animalkingdom\VVQFTRAC.mp4,Walking,Racoon,mammal
video\animalkingdom\VVTBOEZZ.mp4,Walking,Sambar Deer,mammal
video\animalkingdom\VWRISDSN.mp4,Walking,Snow Leopard,mammal
video\animalkingdom\VXTCCQCN.mp4,Walking,Ibex,mammal
video\animalkingdom\VXWSRXGD.mp4,Running,Horse,mammal
video\animalkingdom\VYYGCUDX.mp4,Walking,Leopard,mammal
video\animalkingdom\VZAYVNPL.mp4,Attending,Chimpanzee,mammal
video\animalkingdom\VZGTCUDX.mp4,Attending,Leopard,mammal
video\animalkingdom\VZNCZTHG.mp4,Eating,Olive Colobus,mammal
video\animalkingdom\VZNGJVMW.mp4,Keeping still,Mouse,mammal
video\animalkingdom\WBKGUIQR.mp4,Running,Mongoose,mammal
video\animalkingdom\WBRIIXGD.mp4,Running,Horse,mammal
video\animalkingdom\WCLYVFFP.mp4,Running,Otter,mammal
video\animalkingdom\WCXUZRLL.mp4,Running,Mouse,mammal
video\animalkingdom\WDDLCXGD.mp4,Eating,Kangaroo,mammal
video\animalkingdom\WDSFSXGD.mp4,Running,Horse,mammal
video\animalkingdom\WEEYSAMC.mp4,Walking,Lion Young,mammal
video\animalkingdom\WEKKSFFP.mp4,Eating,Otter,mammal
video\animalkingdom\WEVILBME.mp4,Walking,Horse,mammal
video\animalkingdom\WFKBBXGD.mp4,Running,Horse,mammal
video\animalkingdom\WGCGUBQT.mp4,Keeping still,Raffles Banded Langur,mammal
video\animalkingdom\WGNIZTEK.mp4,Attending,Red Ruffed Lemur,mammal
video\animalkingdom\WHHMUBQT.mp4,Eating,Otter,mammal
video\animalkingdom\WIECTBQT.mp4,Eating,Plantain Squirrel,mammal
video\animalkingdom\WJDMZBQT.mp4,Eating,Raffles Banded Langur,mammal
video\animalkingdom\WKIUCXGD.mp4,Running,Horse,mammal
video\animalkingdom\WKNRKBQT.mp4,Keeping still,Greater Mouse Deer,mammal
video\animalkingdom\WKQQZUDX.mp4,Walking,African Oryx,mammal
video\animalkingdom\WLZCHQCN.mp4,Sensing,Ibex,mammal
video\animalkingdom\WMASQTCN.mp4,Walking,Horse Young,mammal
video\animalkingdom\WMCOATHG.mp4,Sensing,King Colobus,mammal
video\animalkingdom\WMHLJTHG.mp4,Sensing,Campbells Monkey,mammal
video\animalkingdom\WMWBCBQT.mp4,Eating,Raffles Banded Langur,mammal
video\animalkingdom\WNRLYBME.mp4,Running,Horse,mammal
video\animalkingdom\WOCUYBQT.mp4,Keeping still,Raffles Banded Langur,mammal
video\animalkingdom\WOIIZSMJ.mp4,Sensing,Marshbuck,mammal
video\animalkingdom\WOPPQEBY.mp4,Keeping still,Fox,mammal
video\animalkingdom\WORNWHGA.mp4,Sensing,Meerkat,mammal
video\animalkingdom\WRANOTEK.mp4,Attending,Meerkat,mammal
video\animalkingdom\WRQLLBQT.mp4,Eating,Raffles Banded Langur,mammal
video\animalkingdom\WRVQOBQT.mp4,Eating,Lesser Mousedeer,mammal
video\animalkingdom\WSBLPTHG.mp4,Keeping still,Red River Hog,mammal
video\animalkingdom\WUAQFEZZ.mp4,Walking,Bengal Tiger,mammal
video\animalkingdom\WUXVGNSU.mp4,Walking,Hyena,mammal
video\animalkingdom\WVTLUUDX.mp4,Walking,Cheetah,mammal
video\animalkingdom\WYJZHGCS.mp4,Walking,Giraffe,mammal
video\animalkingdom\WYMPJHGA.mp4,Attending,Meerkat,mammal
video\animalkingdom\WZNVOFFP.mp4,Running,Maroon Macaque,mammal
video\animalkingdom\WZUCGUDX.mp4,Walking,Leopard,mammal
video\animalkingdom\WZUIAXGD.mp4,Attending,Dog,mammal
video\animalkingdom\WZUNXUDX.mp4,Walking,Wildebeest,mammal
video\animalkingdom\WZXPNXGD.mp4,Running,Horse,mammal
video\animalkingdom\XAJSPKEW.mp4,Running,Pika,mammal
video\animalkingdom\XAPSLVMP.mp4,Keeping still,Bison,mammal
video\animalkingdom\XATQFKEW.mp4,Running,Pika,mammal
video\animalkingdom\XAXTAKTR.mp4,Keeping still,Mouse,mammal
video\animalkingdom\XBGXWNJC.mp4,Attending,Cheetah,mammal
video\animalkingdom\XBYOARLL.mp4,Sensing,Southern Grasshopper Mouse,mammal
video\animalkingdom\XCDEDMHZ.mp4,Eating,Horse Young,mammal
video\animalkingdom\XCLFRBQT.mp4,Attending,Raffles Banded Langur,mammal
video\animalkingdom\XCQEYBQT.mp4,Attending,Greater Mouse Deer,mammal
video\animalkingdom\XEAGNXDO.mp4,Walking,Lion,mammal
video\animalkingdom\XFIHQEBY.mp4,Walking,Fox,mammal
video\animalkingdom\XGKJCBQT.mp4,Keeping still,Raffles Banded Langur,mammal
video\animalkingdom\XGTSONSU.mp4,Walking,Hyena,mammal
video\animalkingdom\XIKWDBQT.mp4,Attending,Raffles Banded Langur,mammal
video\animalkingdom\XJNPBRAC.mp4,Walking,Capuchin Monkey,mammal
video\animalkingdom\XKDIPRLL.mp4,Walking,Mouse,mammal
video\animalkingdom\XLCQTUDX.mp4,Walking,Leopard,mammal
video\animalkingdom\XLPAQXGD.mp4,Walking,Horse,mammal
video\animalkingdom\XMMRKDSN.mp4,Running,Snow Leopard,mammal
video\animalkingdom\XOAJLTHG.mp4,Attending,Campbells Monkey,mammal
video\animalkingdom\XOOHHUDX.mp4,Walking,Elephant,mammal
video\animalkingdom\XQTLYMYV.mp4,Sensing,Gorilla,mammal
video\animalkingdom\XQYXSXGD.mp4,Walking,Horse,mammal
video\animalkingdom\XRFXXRAC.mp4,Walking,Capuchin Monkey,mammal
video\animalkingdom\XSKHAVYU.mp4,Attending,Leopard,mammal
video\animalkingdom\XSOAWXGD.mp4,Running,Horse,mammal
video\animalkingdom\XSSZNKEW.mp4,Keeping still,Cheetah,mammal
video\animalkingdom\XTJMAXGD.mp4,Walking,Horse,mammal
